GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,RK9E001,NAME_M,RK9M001
"G44000700017002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001700","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070017002","Block Group 2, Census Tract 17, Providence County, Rhode Island",723,"Block Group 2, Census Tract 17, Providence County, Rhode Island",220
"G44000700017003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001700","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070017003","Block Group 3, Census Tract 17, Providence County, Rhode Island",1878,"Block Group 3, Census Tract 17, Providence County, Rhode Island",570
"G44000700018001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001800","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070018001","Block Group 1, Census Tract 18, Providence County, Rhode Island",1111,"Block Group 1, Census Tract 18, Providence County, Rhode Island",480
"G44000700018002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001800","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070018002","Block Group 2, Census Tract 18, Providence County, Rhode Island",2011,"Block Group 2, Census Tract 18, Providence County, Rhode Island",504
"G44000700018003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001800","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070018003","Block Group 3, Census Tract 18, Providence County, Rhode Island",628,"Block Group 3, Census Tract 18, Providence County, Rhode Island",458
"G44000700018004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001800","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070018004","Block Group 4, Census Tract 18, Providence County, Rhode Island",847,"Block Group 4, Census Tract 18, Providence County, Rhode Island",374
"G44000700018005","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001800","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070018005","Block Group 5, Census Tract 18, Providence County, Rhode Island",1158,"Block Group 5, Census Tract 18, Providence County, Rhode Island",395
"G44000700018006","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001800","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070018006","Block Group 6, Census Tract 18, Providence County, Rhode Island",962,"Block Group 6, Census Tract 18, Providence County, Rhode Island",429
"G44000700019001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001900","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070019001","Block Group 1, Census Tract 19, Providence County, Rhode Island",672,"Block Group 1, Census Tract 19, Providence County, Rhode Island",359
"G44000700019002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001900","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070019002","Block Group 2, Census Tract 19, Providence County, Rhode Island",891,"Block Group 2, Census Tract 19, Providence County, Rhode Island",289
"G44000700019003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001900","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070019003","Block Group 3, Census Tract 19, Providence County, Rhode Island",585,"Block Group 3, Census Tract 19, Providence County, Rhode Island",321
"G44000700019004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001900","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070019004","Block Group 4, Census Tract 19, Providence County, Rhode Island",589,"Block Group 4, Census Tract 19, Providence County, Rhode Island",348
"G44000700019005","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001900","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070019005","Block Group 5, Census Tract 19, Providence County, Rhode Island",1574,"Block Group 5, Census Tract 19, Providence County, Rhode Island",495
"G44000700019006","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"001900","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070019006","Block Group 6, Census Tract 19, Providence County, Rhode Island",1136,"Block Group 6, Census Tract 19, Providence County, Rhode Island",384
"G44000700020001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002000","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070020001","Block Group 1, Census Tract 20, Providence County, Rhode Island",2012,"Block Group 1, Census Tract 20, Providence County, Rhode Island",510
"G44000700020002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002000","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070020002","Block Group 2, Census Tract 20, Providence County, Rhode Island",1311,"Block Group 2, Census Tract 20, Providence County, Rhode Island",432
"G44000700020003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002000","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070020003","Block Group 3, Census Tract 20, Providence County, Rhode Island",1604,"Block Group 3, Census Tract 20, Providence County, Rhode Island",426
"G44000700020004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002000","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070020004","Block Group 4, Census Tract 20, Providence County, Rhode Island",1030,"Block Group 4, Census Tract 20, Providence County, Rhode Island",324
"G44000700021001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002100","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070021001","Block Group 1, Census Tract 21, Providence County, Rhode Island",951,"Block Group 1, Census Tract 21, Providence County, Rhode Island",300
"G44000700021002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002100","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070021002","Block Group 2, Census Tract 21, Providence County, Rhode Island",1283,"Block Group 2, Census Tract 21, Providence County, Rhode Island",497
"G44000700021003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002100","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070021003","Block Group 3, Census Tract 21, Providence County, Rhode Island",719,"Block Group 3, Census Tract 21, Providence County, Rhode Island",470
"G44000700021004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002100","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070021004","Block Group 4, Census Tract 21, Providence County, Rhode Island",1509,"Block Group 4, Census Tract 21, Providence County, Rhode Island",728
"G44000700021005","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002100","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070021005","Block Group 5, Census Tract 21, Providence County, Rhode Island",1128,"Block Group 5, Census Tract 21, Providence County, Rhode Island",431
"G44000700021006","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002100","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070021006","Block Group 6, Census Tract 21, Providence County, Rhode Island",680,"Block Group 6, Census Tract 21, Providence County, Rhode Island",415
"G44000700021007","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002100","7",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070021007","Block Group 7, Census Tract 21, Providence County, Rhode Island",517,"Block Group 7, Census Tract 21, Providence County, Rhode Island",342
"G44000700021008","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002100","8",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070021008","Block Group 8, Census Tract 21, Providence County, Rhode Island",876,"Block Group 8, Census Tract 21, Providence County, Rhode Island",399
"G44000700022001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002200","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070022001","Block Group 1, Census Tract 22, Providence County, Rhode Island",1465,"Block Group 1, Census Tract 22, Providence County, Rhode Island",402
"G44000700022002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002200","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070022002","Block Group 2, Census Tract 22, Providence County, Rhode Island",1136,"Block Group 2, Census Tract 22, Providence County, Rhode Island",388
"G44000700022003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002200","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070022003","Block Group 3, Census Tract 22, Providence County, Rhode Island",759,"Block Group 3, Census Tract 22, Providence County, Rhode Island",271
"G44000700022004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002200","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070022004","Block Group 4, Census Tract 22, Providence County, Rhode Island",1576,"Block Group 4, Census Tract 22, Providence County, Rhode Island",493
"G44000700023001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002300","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023001","Block Group 1, Census Tract 23, Providence County, Rhode Island",1053,"Block Group 1, Census Tract 23, Providence County, Rhode Island",488
"G44000700023002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002300","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023002","Block Group 2, Census Tract 23, Providence County, Rhode Island",908,"Block Group 2, Census Tract 23, Providence County, Rhode Island",239
"G44000700023003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002300","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023003","Block Group 3, Census Tract 23, Providence County, Rhode Island",1258,"Block Group 3, Census Tract 23, Providence County, Rhode Island",480
"G44000700023004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002300","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023004","Block Group 4, Census Tract 23, Providence County, Rhode Island",861,"Block Group 4, Census Tract 23, Providence County, Rhode Island",248
"G44000700023005","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002300","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023005","Block Group 5, Census Tract 23, Providence County, Rhode Island",861,"Block Group 5, Census Tract 23, Providence County, Rhode Island",374
"G44000700023006","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002300","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070023006","Block Group 6, Census Tract 23, Providence County, Rhode Island",669,"Block Group 6, Census Tract 23, Providence County, Rhode Island",292
"G44000700024001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002400","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024001","Block Group 1, Census Tract 24, Providence County, Rhode Island",2524,"Block Group 1, Census Tract 24, Providence County, Rhode Island",499
"G44000700024002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002400","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024002","Block Group 2, Census Tract 24, Providence County, Rhode Island",656,"Block Group 2, Census Tract 24, Providence County, Rhode Island",195
"G44000700024003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002400","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024003","Block Group 3, Census Tract 24, Providence County, Rhode Island",1473,"Block Group 3, Census Tract 24, Providence County, Rhode Island",472
"G44000700024004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002400","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024004","Block Group 4, Census Tract 24, Providence County, Rhode Island",905,"Block Group 4, Census Tract 24, Providence County, Rhode Island",284
"G44000700024005","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002400","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024005","Block Group 5, Census Tract 24, Providence County, Rhode Island",366,"Block Group 5, Census Tract 24, Providence County, Rhode Island",256
"G44000700024006","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002400","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024006","Block Group 6, Census Tract 24, Providence County, Rhode Island",662,"Block Group 6, Census Tract 24, Providence County, Rhode Island",211
"G44000700024007","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002400","7",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070024007","Block Group 7, Census Tract 24, Providence County, Rhode Island",988,"Block Group 7, Census Tract 24, Providence County, Rhode Island",331
"G44000700025001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002500","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070025001","Block Group 1, Census Tract 25, Providence County, Rhode Island",1799,"Block Group 1, Census Tract 25, Providence County, Rhode Island",429
"G44000700025002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002500","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070025002","Block Group 2, Census Tract 25, Providence County, Rhode Island",1127,"Block Group 2, Census Tract 25, Providence County, Rhode Island",272
"G44000700026001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002600","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070026001","Block Group 1, Census Tract 26, Providence County, Rhode Island",1307,"Block Group 1, Census Tract 26, Providence County, Rhode Island",314
"G44000700026002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002600","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070026002","Block Group 2, Census Tract 26, Providence County, Rhode Island",673,"Block Group 2, Census Tract 26, Providence County, Rhode Island",282
"G44000700026003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002600","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070026003","Block Group 3, Census Tract 26, Providence County, Rhode Island",1251,"Block Group 3, Census Tract 26, Providence County, Rhode Island",441
"G44000700027001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002700","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070027001","Block Group 1, Census Tract 27, Providence County, Rhode Island",937,"Block Group 1, Census Tract 27, Providence County, Rhode Island",332
"G44000700027002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002700","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070027002","Block Group 2, Census Tract 27, Providence County, Rhode Island",677,"Block Group 2, Census Tract 27, Providence County, Rhode Island",269
"G44000700027003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002700","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070027003","Block Group 3, Census Tract 27, Providence County, Rhode Island",2197,"Block Group 3, Census Tract 27, Providence County, Rhode Island",457
"G44000700027004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002700","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070027004","Block Group 4, Census Tract 27, Providence County, Rhode Island",1390,"Block Group 4, Census Tract 27, Providence County, Rhode Island",368
"G44000700028001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002800","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070028001","Block Group 1, Census Tract 28, Providence County, Rhode Island",508,"Block Group 1, Census Tract 28, Providence County, Rhode Island",145
"G44000700028002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002800","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070028002","Block Group 2, Census Tract 28, Providence County, Rhode Island",581,"Block Group 2, Census Tract 28, Providence County, Rhode Island",269
"G44000700028003","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002800","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070028003","Block Group 3, Census Tract 28, Providence County, Rhode Island",1053,"Block Group 3, Census Tract 28, Providence County, Rhode Island",407
"G44000700028004","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002800","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070028004","Block Group 4, Census Tract 28, Providence County, Rhode Island",1589,"Block Group 4, Census Tract 28, Providence County, Rhode Island",595
"G44000700028005","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002800","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070028005","Block Group 5, Census Tract 28, Providence County, Rhode Island",2066,"Block Group 5, Census Tract 28, Providence County, Rhode Island",492
"G44000700029001","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002900","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070029001","Block Group 1, Census Tract 29, Providence County, Rhode Island",1315,"Block Group 1, Census Tract 29, Providence County, Rhode Island",487
"G44000700029002","2005-2009","RI",,,"Rhode Island","44","Providence County","007",,,"002900","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US440070029002","Block Group 2, Census Tract 29, Providence County, Rhode Island",1112,"Block Group 2, Census Tract 29, Providence County, Rhode Island",540
